Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-12 00:00:00-04:00,44.604786051563885,45.53700334292315,44.398401689358636,44.736392974853516,349256000,0.0,0.0
2023-09-13 00:00:00-04:00,44.46719666176669,45.793238253815964,44.370485369123514,45.34956359863281,398355000,0.0,0.0
2023-09-14 00:00:00-04:00,45.81318275254544,45.85007133603396,44.996621115196,45.445281982421875,370097000,0.0,0.0
2023-09-15 00:00:00-04:00,45.20598666420072,45.4632178335496,43.67755057038964,43.76927947998047,506831000,0.0,0.0
2023-09-18 00:00:00-04:00,42.62071131068282,44.11026214230338,41.87493751856223,43.8350830078125,500271000,0.0,0.0
2023-09-19 00:00:00-04:00,43.7024829281991,43.835086328947064,42.87395603803026,43.39041519165039,373064000,0.0,0.0
2023-09-20 00:00:00-04:00,43.47016358744601,43.772262694137574,42.09726520219276,42.113216400146484,367108000,0.0,0.0
2023-09-21 00:00:00-04:00,41.45917191816058,41.97463066173917,40.85796692750404,40.89485549926758,450736000,0.0,0.0
2023-09-22 00:00:00-04:00,41.448210386933276,41.98959657847822,41.10822617218465,41.48609924316406,479236000,0.0,0.0
2023-09-25 00:00:00-04:00,41.46715374615769,42.40933950772004,41.05438505683627,42.096275329589844,419091000,0.0,0.0
2023-09-26 00:00:00-04:00,41.87593363739022,42.692495155477644,41.53096324756663,41.78620147705078,402282000,0.0,0.0
2023-09-27 00:00:00-04:00,42.203959332525116,42.74434528199303,41.50504642848328,42.34154510498047,444935000,0.0,0.0
2023-09-28 00:00:00-04:00,42.33356849695518,43.31663260486512,41.98959836899157,42.960697174072266,424663000,0.0,0.0
2023-09-29 00:00:00-04:00,43.696494927606466,44.01255232767132,43.178042888017536,43.36947250366211,397830000,0.0,0.0
2023-10-02 00:00:00-04:00,43.89888769595612,45.04047860898654,43.73039221652358,44.648651123046875,433298000,0.0,0.0
2023-10-03 00:00:00-04:00,44.67457689561349,44.99562050159697,43.117227684036216,43.387420654296875,470850000,0.0,0.0
2023-10-04 00:00:00-04:00,43.6117568317649,44.011563810122595,43.16309596606888,43.90986633300781,361821000,0.0,0.0
2023-10-05 00:00:00-04:00,43.91883469559828,44.76630599321606,43.75731831894087,44.554935455322266,393483000,0.0,0.0
2023-10-06 00:00:00-04:00,44.06140429622766,45.65265244811673,43.894901766019856,45.625732421875,434436000,0.0,0.0
2023-10-09 00:00:00-04:00,44.708471059532506,45.46919952767431,44.235883483851424,45.138187408447266,409675000,0.0,0.0
2023-10-10 00:00:00-04:00,45.17507908955567,46.12125070086953,44.95374003044169,45.661624908447266,368582000,0.0,0.0
2023-10-11 00:00:00-04:00,46.05843799423147,46.71946573957931,45.91287284021887,46.666622161865234,378137000,0.0,0.0
2023-10-12 00:00:00-04:00,46.63771490362162,47.46723822927066,46.19204731268838,46.805213928222656,481325000,0.0,0.0
2023-10-13 00:00:00-04:00,46.82016325151491,46.97570075879303,45.14516559213605,45.325626373291016,474115000,0.0,0.0
2023-10-16 00:00:00-04:00,44.92881981280981,46.08735858574587,44.77826845784265,45.95774841308594,375099000,0.0,0.0
2023-10-17 00:00:00-04:00,43.868971251552885,44.62072750788772,42.35349724282602,43.80715560913086,812333000,0.0,0.0
2023-10-18 00:00:00-04:00,42.46417104768787,43.090303133703976,41.700453218071786,42.07034683227539,627294000,0.0,0.0
2023-10-19 00:00:00-04:00,42.68351653502678,43.16806936588705,41.75728209596725,41.97563171386719,501233000,0.0,0.0
2023-10-20 00:00:00-04:00,41.7652678682802,42.34354268783243,40.955685402910255,41.26376724243164,477266000,0.0,0.0
2023-10-23 00:00:00-04:00,41.10623136446677,43.11922033673946,40.82307664352765,42.84703063964844,478530000,0.0,0.0
2023-10-24 00:00:00-04:00,42.94872451539136,43.566877207845934,42.563876171456435,43.53297805786133,401463000,0.0,0.0
2023-10-25 00:00:00-04:00,43.2687809491176,43.52003332524121,41.4312699860838,41.65460205078125,398379000,0.0,0.0
2023-10-26 00:00:00-04:00,41.72837068029658,42.13017050427248,39.76124631016128,40.20591735839844,541001000,0.0,0.0
2023-10-27 00:00:00-04:00,41.00752338515214,41.08329728392404,39.89584197944323,40.379398345947266,416784000,0.0,0.0
2023-10-30 00:00:00-04:00,40.96465592174652,41.64163109365404,40.3604576251133,41.03843307495117,388028000,0.0,0.0
2023-10-31 00:00:00-04:00,40.329553945294535,40.75727737613491,39.11318548755272,40.6585693359375,517969000,0.0,0.0
2023-11-01 00:00:00-04:00,40.7622597335259,42.25480380163395,40.74730500713954,42.198970794677734,437593000,0.0,0.0
2023-11-02 00:00:00-04:00,43.19897822868172,43.75332234424489,42.76627246802236,43.37644958496094,409172000,0.0,0.0
2023-11-03 00:00:00-04:00,43.88892315557369,45.17408258825645,43.59280664299351,44.87099075317383,424610000,0.0,0.0
2023-11-06 00:00:00-05:00,45.150160738276554,45.79822684123437,44.765308496847304,45.61477279663086,400733000,0.0,0.0
2023-11-07 00:00:00-05:00,45.582867485335434,46.08037839216094,45.02353711440928,45.81816482543945,343165000,0.0,0.0
2023-11-08 00:00:00-05:00,45.96272659241924,46.72744479735544,45.83111967900613,46.43531799316406,346719000,0.0,0.0
2023-11-09 00:00:00-05:00,47.32565858468725,48.08638711878528,46.610794508396026,46.81019973754883,540496000,0.0,0.0
2023-11-10 00:00:00-05:00,47.358554124348004,48.32765981676779,47.142201251891926,48.19106674194336,421245000,0.0,0.0
2023-11-13 00:00:00-05:00,48.176113818422,48.96974494304787,47.9557712363459,48.4752197265625,384136000,0.0,0.0
2023-11-14 00:00:00-05:00,49.5320711696309,49.68561194374708,48.89397746750015,49.508140563964844,416954000,0.0,0.0
2023-11-15 00:00:00-05:00,49.78630718435211,49.811230458479834,48.05647298035821,48.74242401123047,475497000,0.0,0.0
2023-11-16 00:00:00-05:00,48.53405466377334,49.377536290551284,48.18609481694431,49.33266830444336,339756000,0.0,0.0
2023-11-17 00:00:00-05:00,49.37652428254303,49.56895035271925,48.86106552381983,49.15119934082031,325205000,0.0,0.0
2023-11-20 00:00:00-05:00,49.16516605663654,50.397485733557765,49.03455561243681,50.2588996887207,414120000,0.0,0.0
2023-11-21 00:00:00-05:00,49.97674154704206,50.36657612795036,49.07543401602206,49.795284271240234,565747000,0.0,0.0
2023-11-22 00:00:00-05:00,49.703557028583894,50.18511670142029,47.547992253967436,48.57093811035156,899420000,0.0,0.0
2023-11-24 00:00:00-05:00,48.32567707703601,48.7753343936509,47.6028335530589,47.63374328613281,294645000,0.0,0.0
2023-11-27 00:00:00-05:00,47.65766154840481,48.38548731555285,47.510103445888454,48.09834671020508,395662000,0.0,0.0
2023-11-28 00:00:00-05:00,48.09236930689928,48.17911204503058,47.33164078012809,47.67860412597656,401491000,0.0,0.0
2023-11-29 00:00:00-05:00,48.2349412356402,48.616800180789156,47.71748568176772,47.99665069580078,382005000,0.0,0.0
2023-11-30 00:00:00-05:00,47.88099726514556,47.96674352591701,46.28377015509841,46.630733489990234,526247000,0.0,0.0
2023-12-01 00:00:00-05:00,46.38646066120802,47.05944990418179,46.049465900778685,46.6257438659668,369317000,0.0,0.0
2023-12-04 00:00:00-05:00,45.93979415914972,45.93979415914972,44.87597007312704,45.374481201171875,437543000,0.0,0.0
2023-12-05 00:00:00-05:00,45.33459997495961,46.46532151700449,45.140163841646064,46.43142318725586,371718000,0.004,0.0
2023-12-06 00:00:00-05:00,47.07854443551646,47.25004822206123,45.2807538725136,45.371490478515625,380590000,0.0,0.0
2023-12-07 00:00:00-05:00,45.56792757808214,46.49424361639184,45.47220434901942,46.46133804321289,350823000,0.0,0.0
2023-12-08 00:00:00-05:00,46.46033928594401,47.60302719608969,46.41546736033398,47.36870574951172,359224000,0.0,0.0
2023-12-11 00:00:00-05:00,47.35374994188855,47.39363144924944,45.69755100849952,46.492244720458984,509728000,0.0,0.0
2023-12-12 00:00:00-05:00,45.91293129624922,47.528248529944456,45.91293129624922,47.5192756652832,372387000,0.0,0.0
2023-12-13 00:00:00-05:00,47.49134732333681,48.45355849420569,47.47040810748177,47.94902038574219,447792000,0.0,0.0
2023-12-14 00:00:00-05:00,48.25015142544688,48.52934100326086,47.28495045380948,48.21026611328125,391232000,0.0,0.0
2023-12-15 00:00:00-05:00,48.05470783522104,49.261209727379025,47.98092040479684,48.748695373535156,479948000,0.0,0.0
