Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-10,775.1871157209258,776.532296856392,768.4610884068164,771.500244140625,1238513,0.0,0.0
2025-09-11,772.9451197457215,778.6746986661763,767.4148426905258,776.881103515625,2259316,0.0,0.0
2025-09-14,772.2476203789253,777.2298630910474,768.8596710073252,774.4398193359375,1362719,0.0,0.0
2025-09-15,774.0910359392947,778.8241665774701,767.3650081903085,771.5999145507812,1758601,0.0,0.0
2025-09-16,772.2974051921125,774.1906816876849,760.0909109496656,765.322265625,2329049,0.0,0.0
2025-09-17,763.478860470851,786.8455901923511,763.478860470851,781.8134765625,4824420,0.0,0.0
2025-09-18,784.0056970500784,790.8314060221943,777.7280834282375,779.4220581054688,3634175,0.0,0.0
2025-09-21,784.0056877049622,794.0698543036143,780.7174197344684,785.0021362304688,1976223,0.0,0.0
2025-09-22,784.6534104686169,788.6890148687014,771.2511655191091,772.2974243164062,2220802,0.0,0.0
2025-09-23,768.5109138426863,772.8454405366793,765.3222664449121,767.5144653320312,1102305,0.0,0.0
2025-09-24,765.2724821471866,767.215568972567,756.0553331109086,762.3329467773438,2080916,0.0,0.0
2025-09-25,763.8773796983777,772.6959852288418,759.4930428816712,761.6852416992188,2956314,0.0,0.0
2025-09-28,759.2937490027133,766.21907816845,751.720764809832,753.9129028320312,3463773,0.0,0.0
2025-09-29,754.3115232872375,758.9450331935708,747.9342284855902,753.7634887695312,3435577,0.0,0.0
2025-09-30,750.5250500949509,764.0269156051555,746.2901438134746,761.2866821289062,1540724,0.0,0.0
2025-10-02,753.9627916003575,764.42550098563,752.2688169647781,756.5037231445312,5421803,0.0,0.0
2025-10-05,752.5179303436922,761.9841912318147,749.9769987952955,760.3400268554688,1323764,0.0,0.0
2025-10-06,764.276041761748,767.2653874270482,750.4253825184999,752.91650390625,3289846,0.0,0.0
2025-10-07,752.9164452580163,754.3613077140428,740.0622963895321,744.6459350585938,2259319,0.0,0.0
2025-10-08,743.450198347608,754.7599252653417,739.3647838424114,751.6708984375,4476278,0.0,0.0
2025-10-09,752.2189799784898,757.0019205067255,740.9590635282327,744.6459350585938,2771300,0.0,0.0
2025-10-12,739.5640939281423,747.3363801176881,739.5142836664792,743.8986206054688,1676403,0.0,0.0
2025-10-13,744.2972511303354,745.493001545249,737.0231889323343,740.9093017578125,3412592,0.0,0.0
2025-10-14,742.0552475629936,760.9877700184616,740.9093074028054,758.4468383789062,2764842,0.0,0.0
2025-10-15,757.2510365001788,757.2510365001788,723.4215983529176,740.2117309570312,10209104,0.0,0.0
2025-10-16,738.1192368130477,746.8381613113455,733.4359166331409,743.30078125,4205888,0.0,0.0
2025-10-19,749.2296438561059,751.2225408358339,734.9305715355238,739.6138916015625,2361964,0.0,0.0
2025-10-20,737.9697499509009,743.7492000244822,737.9697499509009,741.0587768554688,119115,0.0,0.0
2025-10-22,742.3541533534002,749.877327576055,740.0623339026988,741.0089721679688,3312072,0.0,0.0
2025-10-23,740.9590868606008,742.8523633547901,731.1939036374554,732.33984375,2349228,0.0,0.0
2025-10-26,732.3398334575421,740.9092661859414,729.6992206188198,734.6316528320312,3739804,0.0,0.0
2025-10-27,733.3861121569612,746.2403224175035,732.9376981584044,744.3470458984375,3859058,0.0,0.0
2025-10-28,747.5356981044828,760.6888308418996,746.3399477068283,758.5962524414062,2270288,0.0,0.0
2025-10-29,755.3079625130005,758.4966098746224,741.4074937832851,743.9484252929688,1517376,0.0,0.0
2025-10-30,742.3541152549949,745.941305444308,727.4571983623747,729.2507934570312,2584942,0.0,0.0
2025-11-02,727.4074172973633,735.3291951699648,725.8629342599306,733.3861083984375,2222765,0.0,0.0
2025-11-03,733.386127160122,745.9912255480436,731.5925319475937,739.813232421875,2311438,0.0,0.0
2025-11-05,736.2259567482208,744.1477345606108,731.9910505838151,733.4359130859375,1640119,0.0,0.0
2025-11-06,728.4536751458644,747.8346109374348,728.4536751458644,746.5890502929688,1709430,0.0,0.0
2025-11-09,747.3364094010888,757.1015929869178,746.5392627280728,748.033935546875,2046515,0.0,0.0
2025-11-10,751.7208115154559,762.2831418331065,744.6958005732599,761.1870727539062,2303525,0.0,0.0
2025-11-11,762.28309331575,783.2085115636334,761.7350588110309,780.3187866210938,3996339,0.0,0.0
2025-11-12,780.119584245316,783.7067746525416,775.5358844823141,779.4220581054688,2068084,0.0,0.0
2025-11-13,776.233374310061,777.5287451843845,766.7671136477431,770.9522094726562,1373199,0.0,0.0
2025-11-16,767.9628793255041,775.2369412896077,762.3827311748016,767.5144653320312,2639170,0.0,0.0
2025-11-17,763.7279924407819,766.3685445696623,757.8489217521035,759.094482421875,1363326,0.0,0.0
2025-11-18,757.8986873825256,759.2937395778719,752.9663160754117,758.3969116210938,950947,0.0,0.0
2025-11-19,757.9983692753904,762.4325771655663,747.4359789189909,759.4930419921875,2612081,0.0,0.0
2025-11-20,757.3008879816344,763.4788810735841,755.9058357027325,761.2866821289062,2712721,0.0,0.0
2025-11-23,762.7813096357893,763.2795338746108,756.9521103689326,758.9450073242188,5837946,0.0,0.0
2025-11-24,761.1371526045319,767.7137491109486,754.9592206387317,763.8275756835938,1858955,0.0,0.0
2025-11-25,760.888037388097,785.6996289453043,760.041080504795,784.7529907226562,3006211,0.0,0.0
2025-11-26,784.753031911819,785.0021440456758,773.0945718836452,775.0376586914062,1165637,0.0,0.0
2025-11-27,777.6284285227223,777.6284285227223,758.7457174104254,761.5855712890625,2441514,0.0,0.0
2025-11-30,762.2831315624236,765.5215893108914,755.407612322935,764.0269165039062,908996,0.0,0.0
2025-12-01,759.2937889853014,763.6781868973504,751.2723903860774,756.304443359375,2054726,0.0,0.0
2025-12-02,752.617558209381,756.2048093877493,743.3505990974476,749.2794799804688,2877041,0.0,0.0
2025-12-03,752.318633203976,763.2795669327757,742.5534498638145,758.0980224609375,2649259,0.0,0.0
2025-12-04,754.5108565214856,769.2582829427191,752.5179594154164,765.5714111328125,1693258,0.0,0.0
2025-12-07,765.2724706716903,777.1302325003401,759.2937794945677,761.3364868164062,3775906,0.0,0.0
2025-12-08,761.1870613294291,762.5820527894383,750.8239722228844,760.1906127929688,1965538,0.0,0.0
2025-12-09,756.3044525940753,773.144457486439,756.3044525940753,768.3116455078125,1667376,0.0,0.0
2025-12-10,768.3116137579019,774.3899861780221,760.3400256541828,772.4468994140625,2133427,0.0,0.0
2025-12-11,776.3330017682154,777.0803381429704,767.3151550098487,774.7387084960938,1290971,0.0,0.0
2025-12-14,769.7565086722133,772.7458543369597,763.7778173427204,769.955810546875,1510988,0.0,0.0
